BusID,RouteType,TimeStep,SoC,Voltage,Current,Temperature,CycleCount,AhThroughput,CalendarAge,Capacity,SoH,AvgDoD,Speed,Passengers,IsCharging,IsRegenerating
Bus-004,MIXED,724,0.542313,342.41,137.59955,33.789062,2.2741978,1913.5123,0.5027804,300.0,100.0,0.29075077,30.0,7,false,false
Bus-004,MIXED,725,0.5420669,342.11502,100.204216,33.78608,2.2744439,1913.7281,0.50347483,300.0,100.0,0.29075077,30.0,8,false,false
Bus-004,MIXED,726,0.54119754,342.10104,83.86476,33.78374,2.2753131,1914.4905,0.5041693,300.0,100.0,0.29075077,30.0,8,false,false
Bus-004,MIXED,727,0.5397004,342.05594,82.34108,33.782776,2.2768104,1915.8036,0.50486374,300.0,100.0,0.29075077,30.0,9,false,false
Bus-004,MIXED,728,0.5376018,341.9795,90.77607,33.78381,2.278909,1917.6445,0.5055582,300.0,100.0,0.29075077,21.0,9,false,true
Bus-004,MIXED,729,0.5418281,341.89124,-3.2082481,33.79728,2.2831352,1921.3529,0.50625265,300.0,100.0,0.30393818,21.0,10,false,true
Bus-004,MIXED,730,0.5460702,342.10257,-69.20668,33.810852,2.2873774,1925.073,0.5069471,300.0,100.0,0.31596565,0.0,10,false,false
Bus-004,MIXED,731,0.5460702,342.3035,-48.444675,33.80781,2.2873774,1925.073,0.50764155,300.0,100.0,0.31596565,0.0,11,false,false
Bus-004,MIXED,732,0.5460702,342.3035,-33.911274,33.804775,2.2873774,1925.073,0.508336,300.0,100.0,0.31596565,15.0,11,false,false
Bus-004,MIXED,733,0.5378485,342.2819,96.262115,33.855072,2.295599,1931.7396,0.50903046,300.0,100.0,0.31596565,15.0,12,false,false
Bus-004,MIXED,734,0.5296817,341.87094,187.38348,33.905354,2.3037658,1938.4062,0.5097249,300.0,100.0,0.31596565,30.0,13,false,false
Bus-004,MIXED,735,0.52665615,341.4761,179.01373,33.910763,2.3067913,1941.0643,0.51041937,300.0,100.0,0.31596565,30.0,13,false,false
Bus-004,MIXED,736,0.5240779,341.326,166.09944,33.913857,2.3093696,1943.3304,0.5111138,300.0,100.0,0.31596565,30.0,14,false,false
Bus-004,MIXED,737,0.52204,341.19852,148.52234,33.914642,2.3114076,1945.1223,0.5118083,300.0,100.0,0.31596565,30.0,15,false,false
Bus-004,MIXED,738,0.52061325,341.09824,126.55339,33.913464,2.3128343,1946.3772,0.51250273,300.0,100.0,0.31596565,21.0,15,false,true
Bus-004,MIXED,739,0.52493477,341.04208,20.161064,33.92774,2.3171558,1950.1787,0.5131972,300.0,100.0,0.32758436,21.0,16,false,true
Bus-004,MIXED,740,0.5292722,341.25818,-54.52152,33.942116,2.3214931,1953.9917,0.51389164,300.0,100.0,0.33819997,0.0,17,false,false
Bus-004,MIXED,741,0.5292722,341.46362,-38.165062,33.93904,2.3214931,1953.9917,0.5145861,300.0,100.0,0.33819997,0.0,17,false,false
Bus-004,MIXED,742,0.5292722,341.46362,-26.715544,33.93597,2.3214931,1953.9917,0.51528054,300.0,100.0,0.33819997,15.0,18,false,false
Bus-004,MIXED,743,0.52328753,341.44785,75.94654,33.96608,2.3274777,1959.2499,0.515975,300.0,100.0,0.33819997,15.0,19,false,false
Bus-004,MIXED,744,0.51739997,341.14883,146.35583,33.995167,2.3333652,1964.4272,0.51666945,300.0,100.0,0.33819997,30.0,20,false,false
Bus-004,MIXED,745,0.519051,340.87436,76.29341,33.994614,2.3350163,1965.8804,0.5173639,300.0,100.0,0.3208907,30.0,20,false,false
Bus-004,MIXED,746,0.5206171,340.95667,28.601923,33.993805,2.3365824,1967.2583,0.51805836,300.0,100.0,0.30446255,30.0,21,false,false
Bus-004,MIXED,747,0.52194446,341.03436,-0.9962406,33.992355,2.3379097,1968.4259,0.5187528,300.0,100.0,0.28728986,30.0,22,false,false
Bus-004,MIXED,748,0.52288646,341.0997,-15.609912,33.990093,2.3388517,1969.2544,0.51944727,300.0,100.0,0.2679806,21.0,23,false,true
Bus-004,MIXED,749,0.52733505,341.15607,-81.341194,34.005375,2.3433003,1973.1663,0.5201417,300.0,100.0,0.2856682,21.0,24,false,true
Bus-004,MIXED,750,0.5317995,341.37854,-127.558395,34.02076,2.3477647,1977.0896,0.5208362,300.0,100.0,0.3017458,0.0,24,false,false
Bus-004,MIXED,751,0.5317995,341.58997,-89.29088,34.01767,2.3477647,1977.0896,0.5215306,300.0,100.0,0.3017458,0.0,25,false,false
Bus-004,MIXED,752,0.5317995,341.58997,-62.503613,34.01458,2.3477647,1977.0896,0.5222251,300.0,100.0,0.3017458,15.0,26,false,false
Bus-004,MIXED,753,0.52388644,341.56912,76.24748,34.064827,2.3556778,1983.7562,0.52291954,300.0,100.0,0.3017458,15.0,27,false,false
Bus-004,MIXED,754,0.51565915,341.17264,173.37325,34.115055,2.3639052,1990.4229,0.523614,300.0,100.0,0.3017458,30.0,28,false,false
Bus-004,MIXED,755,0.5124573,340.7745,172.09822,34.121468,2.367107,1993.2416,0.52430844,300.0,100.0,0.3017458,30.0,28,false,false
Bus-004,MIXED,756,0.5089236,340.61353,176.49156,34.12997,2.3706408,1996.354,0.5250029,300.0,100.0,0.3017458,30.0,29,false,false
Bus-004,MIXED,757,0.50520176,340.43634,182.57977,34.139755,2.3743625,1999.6338,0.52569735,300.0,100.0,0.3017458,30.0,30,false,false
Bus-004,MIXED,758,0.501459,340.2502,187.20576,34.149696,2.3781052,2002.9338,0.5263918,300.0,100.0,0.3017458,21.0,31,false,true
Bus-004,MIXED,759,0.5060346,340.08505,58.390884,34.16612,2.3826807,2006.9701,0.52708626,300.0,100.0,0.31732723,21.0,31,false,true
Bus-004,MIXED,760,0.5106102,340.31384,-31.73069,34.18251,2.3872561,2011.0037,0.5277807,300.0,100.0,0.3313505,0.0,32,false,false
Bus-004,MIXED,761,0.5106102,340.53052,-22.211483,34.179375,2.3872561,2011.0037,0.52847517,300.0,100.0,0.3313505,0.0,33,false,false
Bus-004,MIXED,762,0.5106102,340.53052,-15.548038,34.17624,2.3872561,2011.0037,0.5291696,300.0,100.0,0.3313505,15.0,34,false,false
Bus-004,MIXED,763,0.5027706,340.5098,109.11638,34.22644,2.3950958,2017.6703,0.5298641,300.0,100.0,0.3313505,15.0,35,false,false
Bus-004,MIXED,764,0.49525028,340.11862,195.78015,34.276093,2.402616,2024.3036,0.5305585,300.0,100.0,0.3313505,30.0,35,false,false
Bus-004,MIXED,765,0.49501345,339.76187,140.81052,34.27298,2.4028528,2024.5127,0.531253,300.0,100.0,0.3313505,30.0,36,false,false
Bus-004,MIXED,766,0.49541348,339.75174,92.20911,34.269966,2.4032528,2024.866,0.53194743,300.0,100.0,0.30221587,30.0,37,false,false
Bus-004,MIXED,767,0.49636468,339.7732,49.429195,34.26765,2.4042041,2025.7058,0.5326419,300.0,100.0,0.28150618,30.0,38,false,false
Bus-004,MIXED,768,0.4977461,339.8219,12.648787,34.266277,2.4055855,2026.9253,0.53333634,300.0,100.0,0.26716974,21.0,38,false,true
Bus-004,MIXED,769,0.5024329,339.89972,-65.60458,34.283653,2.4102724,2031.0619,0.5340308,300.0,100.0,0.28732038,21.0,39,false,true
Bus-004,MIXED,770,0.5071355,340.1341,-120.58273,34.301136,2.414975,2035.2096,0.53472525,300.0,100.0,0.30561474,0.0,40,false,false
Bus-004,MIXED,771,0.5071355,340.35678,-84.40791,34.297966,2.414975,2035.2096,0.5354197,300.0,100.0,0.30561474,0.0,40,false,false
Bus-004,MIXED,772,0.5071355,340.35678,-59.085537,34.2948,2.414975,2035.2096,0.53611416,300.0,100.0,0.30561474,15.0,41,false,false
Bus-004,MIXED,773,0.50046885,340.33914,64.416794,34.333076,2.4216416,2041.086,0.5368086,300.0,100.0,0.30561474,15.0,42,false,false
Bus-004,MIXED,774,0.49351364,340.00504,155.55533,34.37509,2.4285967,2047.2229,0.53750306,300.0,100.0,0.30561474,30.0,42,false,false
Bus-004,MIXED,775,0.49342945,339.67548,110.22696,34.37191,2.428681,2047.2972,0.5381975,300.0,100.0,0.30561474,30.0,43,false,false
Bus-004,MIXED,776,0.4926495,339.6694,89.55848,34.36929,2.4294608,2047.9861,0.538892,300.0,100.0,0.30561474,30.0,44,false,false
Bus-004,MIXED,777,0.4911514,339.6285,86.510544,34.368202,2.430959,2049.3093,0.5395864,300.0,100.0,0.30561474,30.0,44,false,false
Bus-004,MIXED,778,0.48896423,339.55176,95.34047,34.3695,2.4331462,2051.2417,0.5402809,300.0,100.0,0.30561474,21.0,45,false,true
Bus-004,MIXED,779,0.49376214,339.46094,-9.584885,34.38789,2.4379442,2055.482,0.54097533,300.0,100.0,0.32303244,21.0,45,false,true
Bus-004,MIXED,780,0.49856004,339.70084,-82.97873,34.406246,2.442742,2059.7192,0.5416698,300.0,100.0,0.33870837,0.0,46,false,false
Bus-004,MIXED,781,0.49856004,339.928,-58.08511,34.40305,2.442742,2059.7192,0.54236424,300.0,100.0,0.33870837,0.0,46,false,false
Bus-004,MIXED,782,0.49856004,339.928,-40.659576,34.399857,2.442742,2059.7192,0.5430587,300.0,100.0,0.33870837,15.0,47,false,false
Bus-004,MIXED,783,0.4892255,339.9033,91.53831,34.449997,2.4520767,2066.386,0.54375315,300.0,100.0,0.33870837,15.0,47,false,false
Bus-004,MIXED,784,0.47996435,339.4367,184.07681,34.500122,2.4613378,2073.0527,0.5444476,300.0,100.0,0.33870837,30.0,48,false,false
Bus-004,MIXED,785,0.47645012,338.9889,184.83435,34.508503,2.464852,2076.1628,0.54514205,300.0,100.0,0.33870837,30.0,48,false,false
Bus-004,MIXED,786,0.47340548,338.81442,177.909,34.513996,2.4678967,2078.8586,0.5458365,300.0,100.0,0.33870837,30.0,49,false,false
Bus-004,MIXED,787,0.47094506,338.66376,163.76788,34.516468,2.4703572,2081.038,0.54653096,300.0,100.0,0.33870837,30.0,49,false,false
Bus-004,MIXED,788,0.46916425,338.5425,143.04294,34.516228,2.472138,2082.6162,0.5472254,300.0,100.0,0.33870837,21.0,49,false,true
Bus-004,MIXED,789,0.4740257,338.47116,22.570267,34.53528,2.4769993,2086.925,0.54791987,300.0,100.0,0.35345188,21.0,50,false,true
Bus-004,MIXED,790,0.47890303,338.71426,-61.9581,34.55444,2.4818766,2091.2449,0.5486143,300.0,100.0,0.36687982,0.0,50,false,false
Bus-004,MIXED,791,0.47890303,338.94516,-43.37067,34.5512,2.4818766,2091.2449,0.5493088,300.0,100.0,0.36687982,0.0,50,false,false
Bus-004,MIXED,792,0.47890303,338.94516,-30.359468,34.547966,2.4818766,2091.2449,0.55000323,300.0,100.0,0.36687982,15.0,50,false,false
Bus-004,MIXED,793,0.47217494,338.9273,85.9444,34.587288,2.4886048,2097.2002,0.5506977,300.0,100.0,0.36687982,15.0,51,false,false
Bus-004,MIXED,794,0.46557993,338.59122,165.34131,34.625015,2.4952,2103.0435,0.55139214,300.0,100.0,0.36687982,30.0,51,false,false
Bus-004,MIXED,795,0.46742243,338.2839,86.32742,34.624958,2.4970424,2104.6775,0.5520866,300.0,100.0,0.3486167,30.0,51,false,false
Bus-004,MIXED,796,0.4692188,338.37592,31.761866,34.624744,2.4988387,2106.27,0.55278105,300.0,100.0,0.3317186,30.0,51,false,false
Bus-004,MIXED,797,0.47078967,338.46512,-2.8291492,34.623814,2.5004096,2107.6624,0.5534755,300.0,100.0,0.31425557,30.0,51,false,false
Bus-004,MIXED,798,0.47196966,338.54263,-20.80225,34.62187,2.5015895,2108.708,0.55416995,300.0,100.0,0.29463,21.0,51,false,true
Bus-004,MIXED,799,0.47686285,338.61148,-92.5957,34.641167,2.5064828,2113.0432,0.5548644,300.0,100.0,0.31409895,21.0,51,false,true
Bus-004,MIXED,800,0.48175603,338.85614,-142.79477,34.660427,2.5113761,2117.3752,0.55555886,300.0,100.0,0.33162102,0.0,51,true,false
Bus-004,MIXED,801,0.49008936,339.0878,-99.95634,34.65716,2.5113761,2117.3752,0.5562533,300.0,100.0,0.33162102,0.0,51,true,false
Bus-004,MIXED,802,0.49842268,339.50446,-69.96944,34.653896,2.5113761,2117.3752,0.55694777,300.0,100.0,0.33162102,15.0,51,false,false
Bus-004,MIXED,803,0.4897251,339.8981,71.02141,34.703968,2.5200737,2124.042,0.5576422,300.0,100.0,0.33162102,15.0,51,false,false
Bus-004,MIXED,804,0.4807306,339.46243,169.715,34.75402,2.5290682,2130.7087,0.5583367,300.0,100.0,0.33162102,30.0,51,false,false
Bus-004,MIXED,805,0.47716877,339.02707,175.53297,34.762646,2.53263,2133.8606,0.5590311,300.0,100.0,0.33162102,30.0,51,false,false
Bus-004,MIXED,806,0.4732914,338.84814,184.66417,34.77349,2.5365074,2137.2935,0.5597256,300.0,100.0,0.33162102,30.0,51,false,false
Bus-004,MIXED,807,0.4692717,338.6539,193.3612,34.785408,2.540527,2140.8542,0.56042004,300.0,100.0,0.33162102,30.0,51,false,false
Bus-004,MIXED,808,0.46529162,338.453,198.85475,34.79704,2.5445073,2144.382,0.5611145,300.0,100.0,0.33162102,21.0,51,false,true
Bus-004,MIXED,809,0.4701848,338.27762,61.08718,34.81633,2.5494006,2148.7217,0.56180894,300.0,100.0,0.34739086,21.0,51,false,true
Bus-004,MIXED,810,0.475078,338.52225,-35.29367,34.83558,2.5542939,2153.058,0.5625034,300.0,100.0,0.3615837,0.0,50,true,false
Bus-004,MIXED,811,0.4834113,338.7539,-24.705568,34.83226,2.5542939,2153.058,0.56319785,300.0,100.0,0.3615837,0.0,50,true,false
Bus-004,MIXED,812,0.49174464,339.17056,-17.293898,34.82894,2.5542939,2153.058,0.5638923,300.0,100.0,0.3615837,15.0,50,false,false
Bus-004,MIXED,813,0.48357067,339.56555,107.89428,34.87896,2.5624678,2159.7249,0.56458676,300.0,100.0,0.3615837,15.0,50,false,false
Bus-004,MIXED,814,0.47576186,339.1578,195.526,34.928963,2.5702767,2166.3916,0.5652812,300.0,100.0,0.3615837,30.0,49,false,false
Bus-004,MIXED,815,0.47570252,338.78793,137.81381,34.925617,2.570336,2166.444,0.56597567,300.0,100.0,0.3615837,30.0,49,false,false
Bus-004,MIXED,816,0.47628772,338.78668,87.14187,34.922592,2.5709214,2166.9624,0.5666701,300.0,100.0,0.33127743,30.0,49,false,false
Bus-004,MIXED,817,0.4774136,338.81738,43.055473,34.92044,2.5720472,2167.9592,0.5673646,300.0,100.0,0.30940834,30.0,48,false,false
Bus-004,MIXED,818,0.47893733,338.87473,5.858156,34.91928,2.573571,2169.308,0.568059,300.0,100.0,0.29370475,21.0,48,false,true
Bus-004,MIXED,819,0.4837829,338.95975,-73.0943,34.938007,2.5784166,2173.5967,0.5687535,300.0,100.0,0.31278983,21.0,47,false,true
Bus-004,MIXED,820,0.48861256,339.20197,-128.0531,34.956554,2.5832462,2177.8682,0.56944793,300.0,100.0,0.32980758,0.0,47,true,false
Bus-004,MIXED,821,0.4969459,339.43063,-89.63717,34.9532,2.5832462,2177.8682,0.5701424,300.0,100.0,0.32980758,0.0,46,true,false
Bus-004,MIXED,822,0.50527924,339.8473,-62.746017,34.94985,2.5832462,2177.8682,0.57083684,300.0,100.0,0.32980758,15.0,46,false,false
Bus-004,MIXED,823,0.49843535,340.24588,64.69638,34.990196,2.59009,2183.9026,0.5715313,300.0,100.0,0.32980758,15.0,45,false,false
Bus-004,MIXED,824,0.49132985,339.90295,158.17168,35.034027,2.5971956,2190.1738,0.57222575,300.0,100.0,0.32980758,30.0,45,false,false
Bus-004,MIXED,825,0.4910642,339.5658,114.94462,35.030716,2.5974612,2190.4084,0.5729202,300.0,100.0,0.32980758,30.0,44,false,false
Bus-004,MIXED,826,0.49009183,339.55066,95.92508,35.028225,2.5984335,2191.2676,0.57361466,300.0,100.0,0.32980758,30.0,44,false,false
Bus-004,MIXED,827,0.48840636,339.50012,93.956406,35.027515,2.6001189,2192.757,0.5743091,300.0,100.0,0.32980758,30.0,43,false,false
Bus-004,MIXED,828,0.4860538,339.4141,103.19845,35.02933,2.6024714,2194.8364,0.57500356,300.0,100.0,0.32980758,21.0,42,false,true
Bus-004,MIXED,829,0.49080408,339.3153,-3.3589172,35.047127,2.6072216,2199.0364,0.575698,300.0,100.0,0.3443296,21.0,42,false,true
Bus-004,MIXED,830,0.49555436,339.5528,-77.8962,35.064888,2.6119719,2203.2334,0.5763925,300.0,100.0,0.3573994,0.0,41,false,false
Bus-004,MIXED,831,0.49555436,339.7777,-54.52734,35.061504,2.6119719,2203.2334,0.5770869,300.0,100.0,0.3573994,0.0,41,false,false
Bus-004,MIXED,832,0.49555436,339.7777,-38.169136,35.05812,2.6119719,2203.2334,0.5777814,300.0,100.0,0.3573994,15.0,40,false,false
Bus-004,MIXED,833,0.48644492,339.75357,93.28162,35.108074,2.6210814,2209.9001,0.57847583,300.0,100.0,0.3573994,15.0,39,false,false
Bus-004,MIXED,834,0.47746024,339.2984,185.29713,35.158012,2.6300662,2216.567,0.5791703,300.0,100.0,0.3573994,30.0,38,false,false
Bus-004,MIXED,835,0.47416487,338.86426,182.22134,35.16481,2.6333616,2219.4844,0.57986474,300.0,100.0,0.3573994,30.0,38,false,false
Bus-004,MIXED,836,0.4713582,338.7008,172.30232,35.16881,2.6361682,2221.9705,0.5805592,300.0,100.0,0.3573994,30.0,37,false,false
Bus-004,MIXED,837,0.4691568,338.56204,155.72348,35.169964,2.6383696,2223.9211,0.58125365,300.0,100.0,0.3573994,30.0,36,false,false
Bus-004,MIXED,838,0.46762842,338.45377,133.39153,35.16875,2.6398978,2225.276,0.5819481,300.0,100.0,0.3573994,21.0,36,false,true
Bus-004,MIXED,839,0.47228342,338.3938,19.090797,35.185772,2.6445527,2229.4028,0.58264256,300.0,100.0,0.36820945,21.0,35,false,true
Bus-004,MIXED,840,0.47692254,338.6265,-60.615448,35.20262,2.6491919,2233.5127,0.583337,300.0,100.0,0.37777972,0.0,34,false,false
Bus-004,MIXED,841,0.47692254,338.84613,-42.430813,35.199196,2.6491919,2233.5127,0.58403146,300.0,100.0,0.37777972,0.0,33,false,false
Bus-004,MIXED,842,0.47692254,338.84613,-29.701569,35.195774,2.6491919,2233.5127,0.5847259,300.0,100.0,0.37777972,15.0,32,false,false
Bus-004,MIXED,843,0.47063407,338.82944,79.429695,35.229553,2.6554804,2239.0806,0.58542037,300.0,100.0,0.37777972,15.0,32,false,false
Bus-004,MIXED,844,0.46447,338.51532,153.93008,35.261932,2.6616445,2244.5432,0.5861148,300.0,100.0,0.37777972,30.0,31,false,false
Bus-004,MIXED,845,0.466191,338.2281,80.27461,35.261288,2.6633654,2246.0696,0.5868093,300.0,100.0,0.35721156,30.0,30,false,false
Bus-004,MIXED,846,0.46781757,338.31387,30.229534,35.26034,2.6649919,2247.512,0.58750373,300.0,100.0,0.33775622,30.0,29,false,false
Bus-004,MIXED,847,0.46918628,338.3945,-0.68071365,35.258667,2.6663606,2248.7253,0.5881982,300.0,100.0,0.31766763,30.0,28,false,false
Bus-004,MIXED,848,0.47015086,338.46188,-15.866117,35.256104,2.6673253,2249.5803,0.58889264,300.0,100.0,0.29554677,21.0,28,false,true
Bus-004,MIXED,849,0.4746788,338.51956,-83.33548,35.271988,2.6718533,2253.593,0.5895871,300.0,100.0,0.3112717,21.0,27,false,true
Bus-004,MIXED,850,0.4791909,338.74594,-130.26263,35.287704,2.6763654,2257.589,0.59028155,300.0,100.0,0.32526535,0.0,26,false,false
Bus-004,MIXED,851,0.4791909,338.95953,-91.183846,35.284256,2.6763654,2257.589,0.590976,300.0,100.0,0.32526535,0.0,25,false,false
Bus-004,MIXED,852,0.4791909,338.95953,-63.82869,35.280807,2.6763654,2257.589,0.59167045,300.0,100.0,0.32526535,15.0,24,false,false
Bus-004,MIXED,853,0.47133362,338.93866,75.31993,35.330696,2.6842227,2264.2559,0.5923649,300.0,100.0,0.32526535,15.0,24,false,false
Bus-004,MIXED,854,0.46319303,338.54504,172.72395,35.380566,2.6923633,2270.9226,0.59305936,300.0,100.0,0.32526535,30.0,23,false,false
Bus-004,MIXED,855,0.46004543,338.15128,171.17162,35.386444,2.6955109,2273.715,0.5937538,300.0,100.0,0.32526535,30.0,22,false,false
Bus-004,MIXED,856,0.45658374,337.99304,175.12637,35.394295,2.6989725,2276.7876,0.59444827,300.0,100.0,0.32526535,30.0,21,false,false
Bus-004,MIXED,857,0.45296288,337.81955,180.4674,35.40322,2.7025933,2280.0032,0.5951427,300.0,100.0,0.32526535,30.0,21,false,false
Bus-004,MIXED,858,0.449334,337.63846,184.36568,35.412212,2.7062223,2283.2275,0.5958372,300.0,100.0,0.32526535,21.0,20,false,true
Bus-004,MIXED,859,0.45373493,337.47845,58.636658,35.427094,2.7106233,2287.1396,0.5965316,300.0,100.0,0.33674806,21.0,19,false,true
Bus-004,MIXED,860,0.45812,337.69843,-29.073856,35.44181,2.7150083,2291.0352,0.5972261,300.0,100.0,0.3469237,0.0,18,false,false
Bus-004,MIXED,861,0.45812,337.906,-20.3517,35.438316,2.7150083,2291.0352,0.59792054,300.0,100.0,0.3469237,0.0,18,false,false
Bus-004,MIXED,862,0.45812,337.906,-14.24619,35.434822,2.7150083,2291.0352,0.598615,300.0,100.0,0.3469237,15.0,17,false,false
Bus-004,MIXED,863,0.45073733,337.88635,108.01512,35.482887,2.722391,2297.59,0.59930944,300.0,100.0,0.3469237,15.0,16,false,false
Bus-004,MIXED,864,0.4437052,337.51813,188.11844,35.52626,2.729423,2303.8406,0.6000039,300.0,100.0,0.3469237,30.0,15,false,false
Bus-004,MIXED,865,0.443477,337.18466,135.33731,35.52279,2.7296512,2304.0437,0.60069835,300.0,100.0,0.3469237,30.0,15,false,false
Bus-004,MIXED,866,0.4438405,337.17484,88.91476,35.519394,2.7300148,2304.3672,0.6013928,300.0,100.0,0.31586617,30.0,14,false,false
Bus-004,MIXED,867,0.4447087,337.19434,48.336727,35.51659,2.730883,2305.1396,0.60208726,300.0,100.0,0.29296145,30.0,13,false,false
Bus-004,MIXED,868,0.44596377,337.2388,13.73914,35.51457,2.732138,2306.256,0.6027817,300.0,100.0,0.2762159,21.0,13,false,true
Bus-004,MIXED,869,0.45025355,337.30963,-59.057636,35.52852,2.7364278,2310.0713,0.60347617,300.0,100.0,0.29149202,21.0,12,false,true
Bus-004,MIXED,870,0.45452744,337.52405,-109.71771,35.542313,2.7407017,2313.87,0.6041706,300.0,100.0,0.3050817,0.0,12,false,false
Bus-004,MIXED,871,0.45452744,337.72638,-76.8024,35.538788,2.7407017,2313.87,0.6048651,300.0,100.0,0.3050817,0.0,11,false,false
Bus-004,MIXED,872,0.45452744,337.72638,-53.761677,35.535263,2.7407017,2313.87,0.6055595,300.0,100.0,0.3050817,15.0,10,false,false
Bus-004,MIXED,873,0.44855252,337.71045,57.905827,35.565548,2.7466767,2319.1777,0.606254,300.0,100.0,0.3050817,15.0,10,false,false
Bus-004,MIXED,874,0.44233984,337.41104,139.9631,35.59863,2.7528894,2324.7017,0.60694844,300.0,100.0,0.3050817,30.0,9,false,false
Bus-004,MIXED,875,0.44225278,337.11676,99.368675,35.595093,2.7529764,2324.779,0.6076429,300.0,100.0,0.3050817,30.0,9,false,false
Bus-004,MIXED,876,0.44154868,337.11075,80.83662,35.592022,2.7536805,2325.4055,0.60833734,300.0,100.0,0.3050817,30.0,8,false,false
Bus-004,MIXED,877,0.44021648,337.07385,77.92787,35.590168,2.7550128,2326.5913,0.6090318,300.0,100.0,0.3050817,30.0,8,false,false
Bus-004,MIXED,878,0.4382776,337.00565,85.61708,35.590202,2.7569516,2328.3174,0.60972625,300.0,100.0,0.3050817,21.0,7,false,true
Bus-004,MIXED,879,0.4424721,336.92508,-7.2944145,35.6034,2.761146,2332.0522,0.6104207,300.0,100.0,0.31651843,21.0,7,false,true
Bus-004,MIXED,880,0.4466666,337.1348,-72.290634,35.616577,2.7653406,2335.7847,0.61111516,300.0,100.0,0.3268115,0.0,7,false,false
Bus-004,MIXED,881,0.4466666,337.33334,-50.603443,35.61303,2.7653406,2335.7847,0.6118096,300.0,100.0,0.3268115,0.0,6,false,false
Bus-004,MIXED,882,0.4466666,337.33334,-35.42241,35.60948,2.7653406,2335.7847,0.61250407,300.0,100.0,0.3268115,15.0,6,false,false
Bus-004,MIXED,883,0.43858856,337.3118,95.20432,35.65927,2.7734187,2342.4514,0.6131985,300.0,100.0,0.3268115,15.0,6,false,false
Bus-004,MIXED,884,0.430574,336.90802,186.64304,35.709045,2.781433,2349.1182,0.613893,300.0,100.0,0.3268115,30.0,5,false,false
Bus-004,MIXED,885,0.42753947,336.52057,179.34418,35.71425,2.7844677,2351.8235,0.6145874,300.0,100.0,0.3268115,30.0,5,false,false
Bus-004,MIXED,886,0.42490834,336.36993,167.78027,35.717278,2.787099,2354.1702,0.6152819,300.0,100.0,0.3268115,30.0,5,false,false
Bus-004,MIXED,887,0.42278567,336.23975,151.53598,35.718002,2.7892215,2356.064,0.61597633,300.0,100.0,0.3268115,30.0,4,false,false
Bus-004,MIXED,888,0.4212504,336.13516,130.73921,35.716675,2.7907567,2357.434,0.6166708,300.0,100.0,0.3268115,21.0,4,false,true
Bus-004,MIXED,889,0.42539725,336.07364,24.886215,35.729538,2.7949035,2361.1357,0.61736524,300.0,100.0,0.33559886,21.0,4,false,true
Bus-004,MIXED,890,0.4295441,336.28098,-49.1698,35.74238,2.7990503,2364.8352,0.6180597,300.0,100.0,0.3435075,0.0,4,false,false
Bus-004,MIXED,891,0.4295441,336.4772,-34.418858,35.738792,2.7990503,2364.8352,0.61875415,300.0,100.0,0.3435075,0.0,4,false,false
Bus-004,MIXED,892,0.4295441,336.4772,-24.0932,35.735207,2.7990503,2364.8352,0.6194486,300.0,100.0,0.3435075,15.0,4,false,false
Bus-004,MIXED,893,0.4238216,336.46188,74.97729,35.762863,2.8047729,2369.9375,0.62014306,300.0,100.0,0.3435075,15.0,4,false,false
Bus-004,MIXED,894,0.41823038,336.17612,142.29568,35.789143,2.810364,2374.927,0.6208375,300.0,100.0,0.3435075,30.0,4,false,false
Bus-004,MIXED,895,0.41977504,335.91568,74.776184,35.787827,2.8119087,2376.3064,0.62153196,300.0,100.0,0.32460314,30.0,4,false,false
Bus-004,MIXED,896,0.4212806,335.99277,28.146532,35.786396,2.8134143,2377.6506,0.6222264,300.0,100.0,0.30719826,30.0,4,false,false
Bus-004,MIXED,897,0.42259505,336.06754,-1.4184551,35.78445,2.8147287,2378.824,0.6229209,300.0,100.0,0.28962302,30.0,4,false,false
Bus-004,MIXED,898,0.42357826,336.1324,-16.788097,35.781776,2.815712,2379.7014,0.6236153,300.0,100.0,0.2704927,21.0,4,false,true
Bus-004,MIXED,899,0.4277251,336.19003,-78.35983,35.79461,2.8198588,2383.4019,0.6243098,300.0,100.0,0.28491196,21.0,4,false,true
Bus-004,MIXED,900,0.43187195,336.39737,-121.419,35.80742,2.8240056,2387.1,0.62500423,300.0,100.0,0.2978893,0.0,4,true,false
Bus-004,MIXED,901,0.44020528,336.5936,-84.9933,35.803814,2.8240056,2387.1,0.6256987,300.0,100.0,0.2978893,0.0,4,true,false
Bus-004,MIXED,902,0.4485386,337.01025,-59.49531,35.80021,2.8240056,2387.1,0.62639314,300.0,100.0,0.2978893,15.0,4,false,false
Bus-004,MIXED,903,0.44116554,337.4073,76.35452,35.848175,2.8313787,2393.6558,0.6270876,300.0,100.0,0.2978893,15.0,4,false,false
Bus-004,MIXED,904,0.43354082,337.03793,173.44818,35.89789,2.8390033,2400.3225,0.62778205,300.0,100.0,0.2978893,30.0,4,false,false
Bus-004,MIXED,905,0.43050545,336.6689,170.09953,35.90303,2.8420386,2403.0273,0.6284765,300.0,100.0,0.2978893,30.0,5,false,false
Bus-004,MIXED,906,0.42719045,336.5164,172.26491,35.909874,2.8453536,2405.9827,0.62917095,300.0,100.0,0.2978893,30.0,5,false,false
